
path = /scratch/rabin/data/code2vec/transforms/Methods_Test/java-large/test/codefollower__Tomcat-Research/launch/webapps/examples/WEB-INF/classes/filters/ExampleFilter_toString.java
method_name = toString
method_body = @Override public String toString() { if (filterConfig == null) return ("TimingFilter()"); StringBuilder sb = new StringBuilder("TimingFilter("); sb.append(filterConfig); sb.append(")"); return (sb.toString()); }
{"time": "2020-12-28 09:06:02.248661", "n_pass": [449, 55, 34], "score": "0.4802", "loss": "2.0861", "code": "@c String toString() { if (fl)  (\")\"); S(\"Ting\");(o);d(\"\");  (sb); }"}
{"time": "2020-12-28 09:06:04.854880", "n_pass": [453, 56, 35], "score": "0.4802", "loss": "2.0861", "code": "@c String toString() { if (fl)  (\")\"); S(\"Ting\");(o);d(\"\"); (sb); }"}
{"time": "2020-12-28 09:06:07.470252", "n_pass": [454, 57, 36], "score": "0.4802", "loss": "2.0861", "code": "@c String toString() { if (fl)  (\")\"); S(\"Ting\");(o);d(\"\");(sb); }"}
{"time": "2020-12-28 09:06:10.102370", "n_pass": [456, 58, 37], "score": "0.481", "loss": "2.0894", "code": "@c String toString() { if (fl)  (\")\"); S(\"Ting\");(o);d(\"\");(b); }"}
{"time": "2020-12-28 09:06:12.726362", "n_pass": [460, 59, 38], "score": "0.481", "loss": "2.0894", "code": "@c String toString() { if (fl)  (\")\"); S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:35.440027", "n_pass": [482, 66, 39], "score": "0.481", "loss": "2.0894", "code": "@c String toString(){ if (fl)  (\")\"); S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:38.044451", "n_pass": [484, 67, 40], "score": "0.481", "loss": "2.0894", "code": "@c String toString(){if (fl)  (\")\"); S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:40.675859", "n_pass": [487, 68, 41], "score": "0.481", "loss": "2.0894", "code": "@c String toString(){if(fl)  (\")\"); S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:43.323504", "n_pass": [489, 69, 42], "score": "0.2829", "loss": "2.1999", "code": "@c String toString(){if(l)  (\")\"); S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:45.931772", "n_pass": [492, 70, 43], "score": "0.2829", "loss": "2.1999", "code": "@c String toString(){if(l) (\")\"); S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:48.576225", "n_pass": [493, 71, 44], "score": "0.2829", "loss": "2.1999", "code": "@c String toString(){if(l)(\")\"); S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:53.823172", "n_pass": [500, 73, 45], "score": "0.2829", "loss": "2.1999", "code": "@c String toString(){if(l)(\")\");S(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:06:56.433591", "n_pass": [501, 74, 46], "score": "0.886", "loss": "0.2772", "code": "@c String toString(){if(l)(\")\");(\"Ting\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:07:01.656574", "n_pass": [505, 76, 47], "score": "0.8802", "loss": "0.3566", "code": "@c String toString(){if(l)(\")\");(\"Tng\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:07:04.267664", "n_pass": [506, 77, 48], "score": "0.8535", "loss": "0.3671", "code": "@c String toString(){if(l)(\")\");(\"Tg\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:07:06.901661", "n_pass": [507, 78, 49], "score": "0.8878", "loss": "0.2681", "code": "@c String toString(){if(l)(\")\");(\"T\");(o);d(\"\");(b);}"}
{"time": "2020-12-28 09:07:09.915453", "n_pass": [515, 79, 50], "score": "0.9485", "loss": "0.1297", "code": "@c String toString(){if(l)(\")\");(\"T\");(o);(\"\");(b);}"}
{"time": "2020-12-28 09:07:32.680886", "n_pass": [554, 86, 51], "score": "0.937", "loss": "0.1571", "code": "@c String toString(){if(l)(\"\");(\"T\");(o);(\"\");(b);}"}
{"time": "2020-12-28 09:07:35.317305", "n_pass": [560, 87, 52], "score": "0.9296", "loss": "0.1792", "code": "@c String toString(){if(l)(\"\");(\"\");(o);(\"\");(b);}"}

Minimal simplified code:
@c String toString(){if(l)("");("");(o);("");(b);}

